Project.Name,UNIT,SEARCH.AREA,Time,Date,EASTING,NORTHING,MolluskCode,ScientificName,Type,CommonName,Count,Year,Month
Roaring Creek,3C,3C-SA006JG-2,2006-11-17 12:00:00,2006-11-17,475148.0,5031340.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,3C,3C-SA006JG-2,2006-11-17 12:00:00,2006-11-17,475148.0,5031340.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA006JG-2,2006-11-17 12:00:00,2006-11-17,475148.0,5031340.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2006,11
Roaring Creek,3C,3C-SA006TP-1,2006-06-01 12:00:00,2006-06-01,475900.0,5031403.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,6
Roaring Creek,3C,3C-SA006TP-1,2006-06-01 12:00:00,2006-06-01,475900.0,5031403.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA006TP-1,2006-06-01 12:00:00,2006-06-01,475900.0,5031403.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,2,2006,6
Roaring Creek,3C,3C-SA006TP-1,2006-06-01 12:00:00,2006-06-01,475900.0,5031403.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2006,6
Roaring Creek,3C,3C-SA006TP-1,2006-06-01 12:00:00,2006-06-01,475900.0,5031403.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,6
Roaring Creek,3C,3C-SA006VH-1,2006-11-17 12:00:00,2006-11-17,476477.0,5031216.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,2,2006,11
Roaring Creek,3C,3C-SA006VH-1,2006-11-17 12:00:00,2006-11-17,476477.0,5031216.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,3,2006,11
Roaring Creek,3C,3C-SA006VH-1,2006-11-17 12:00:00,2006-11-17,476477.0,5031216.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,2,2006,11
Roaring Creek,3C,3C-SA006VH-1,2006-11-17 12:00:00,2006-11-17,476477.0,5031216.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,5,2006,11
Roaring Creek,3C,3C-SA006VH-1,2006-11-17 12:00:00,2006-11-17,476477.0,5031216.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,2,2006,11
Roaring Creek,3C,3C-SA006VH-1,2006-11-17 12:00:00,2006-11-17,476477.0,5031216.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,11
Roaring Creek,3C,3C-SA007JF-1,2006-11-17 12:00:00,2006-11-17,475454.0,5031371.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2006,11
Roaring Creek,3C,3C-SA007JF-1,2006-11-17 12:00:00,2006-11-17,475454.0,5031371.0,COLUM,"Columella edentula,",Snail,Toothless column snail,1,2006,11
Roaring Creek,3C,3C-SA007JF-1,2006-11-17 12:00:00,2006-11-17,475454.0,5031371.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA007JF-1,2006-11-17 12:00:00,2006-11-17,475454.0,5031371.0,STPU,Striatura pugetensis,Snail,Northwest Striate snail,4,2006,11
Roaring Creek,3C,3C-SA007JF-1,2006-11-17 12:00:00,2006-11-17,475454.0,5031371.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,3C,3C-SA007JF-1,2006-11-17 12:00:00,2006-11-17,475454.0,5031371.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,11
Roaring Creek,3C,3C-SA007JG-1,2006-06-01 12:00:00,2006-06-01,475198.0,5031649.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2006,6
Roaring Creek,3C,3C-SA007JG-1,2006-06-01 12:00:00,2006-06-01,475198.0,5031649.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA007JG-1,2006-06-01 12:00:00,2006-06-01,475198.0,5031649.0,COLUM,"Columella edentula,",Snail,Toothless column snail,1,2006,6
Roaring Creek,3C,3C-SA007JG-1,2006-06-01 12:00:00,2006-06-01,475198.0,5031649.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA007JG-1,2006-06-01 12:00:00,2006-06-01,475198.0,5031649.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2006,6
Roaring Creek,3C,3C-SA007JG-1,2006-06-01 12:00:00,2006-06-01,475198.0,5031649.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,5,2006,6
Roaring Creek,3C,3C-SA007JG-1,2006-06-01 12:00:00,2006-06-01,475198.0,5031649.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,6
Roaring Creek,3C,3C-SA007JG-2,2006-11-17 12:00:00,2006-11-17,475166.0,5031486.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA007JG-2,2006-11-17 12:00:00,2006-11-17,475166.0,5031486.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,3C,3C-SA007JG-2,2006-11-17 12:00:00,2006-11-17,475166.0,5031486.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,11
Roaring Creek,3C,3C-SA007JG-2,2006-11-17 12:00:00,2006-11-17,475166.0,5031486.0,PURA,Punctum randolphi,Snail,Conical spot snail,1,2006,11
Roaring Creek,3C,3C-SA007JG-2,2006-11-17 12:00:00,2006-11-17,475166.0,5031486.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,3C,3C-SA007TP-1,2006-06-01 12:00:00,2006-06-01,475950.0,5031400.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,6
Roaring Creek,3C,3C-SA007TP-1,2006-06-01 12:00:00,2006-06-01,475950.0,5031400.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,6,2006,6
Roaring Creek,3C,3C-SA007TP-1,2006-06-01 12:00:00,2006-06-01,475950.0,5031400.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,2,2006,6
Roaring Creek,3C,3C-SA007TP-1,2006-06-01 12:00:00,2006-06-01,475950.0,5031400.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,6
Roaring Creek,3C,3C-SA007VH-1,2006-11-17 12:00:00,2006-11-17,476235.0,5031196.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA007VH-1,2006-11-17 12:00:00,2006-11-17,476235.0,5031196.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,3,2006,11
Roaring Creek,3C,3C-SA007VH-1,2006-11-17 12:00:00,2006-11-17,476235.0,5031196.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA007VH-1,2006-11-17 12:00:00,2006-11-17,476235.0,5031196.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,3C,3C-SA007VH-1,2006-11-17 12:00:00,2006-11-17,476235.0,5031196.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2006,11
Roaring Creek,3C,3C-SA007VH-1,2006-11-17 12:00:00,2006-11-17,476235.0,5031196.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,1,2006,11
Roaring Creek,3C,3C-SA008JF-1,2006-11-17 12:00:00,2006-11-17,475521.0,5031421.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA008JF-1,2006-11-17 12:00:00,2006-11-17,475521.0,5031421.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,11
Roaring Creek,3C,3C-SA008JF-1,2006-11-17 12:00:00,2006-11-17,475521.0,5031421.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,3C,3C-SA008JF-1,2006-11-17 12:00:00,2006-11-17,475521.0,5031421.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2006,11
Roaring Creek,3C,3C-SA008JG-1,2006-06-01 12:00:00,2006-06-01,475121.0,5031634.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,2,2006,6
Roaring Creek,3C,3C-SA008JG-1,2006-06-01 12:00:00,2006-06-01,475121.0,5031634.0,TAGR,Taricha granulosa,Salamander,Rough skinned newt,1,2006,6
Roaring Creek,3C,3C-SA008JG-1,2006-06-01 12:00:00,2006-06-01,475121.0,5031634.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,6
Roaring Creek,3C,3C-SA008JG-2,2006-11-17 12:00:00,2006-11-17,475276.0,5031471.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,3C,3C-SA008JG-2,2006-11-17 12:00:00,2006-11-17,475276.0,5031471.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,6,2006,11
Roaring Creek,3C,3C-SA008JG-2,2006-11-17 12:00:00,2006-11-17,475276.0,5031471.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,3C,3C-SA008JG-2,2006-11-17 12:00:00,2006-11-17,475276.0,5031471.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2006,11
Roaring Creek,3C,3C-SA008JG-2,2006-11-17 12:00:00,2006-11-17,475276.0,5031471.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,2,2006,11
Roaring Creek,3C,3C-SA008JG-2,2006-11-17 12:00:00,2006-11-17,475276.0,5031471.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,1,2006,11
Roaring Creek,3C,3C-SA008JG-2,2006-11-17 12:00:00,2006-11-17,475276.0,5031471.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,11
Roaring Creek,3C,3C-SA008TP-1,2006-06-01 12:00:00,2006-06-01,476000.0,5031420.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2006,6
Roaring Creek,3C,3C-SA008TP-1,2006-06-01 12:00:00,2006-06-01,476000.0,5031420.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,1,2006,6
Roaring Creek,3C,3C-SA008TP-1,2006-06-01 12:00:00,2006-06-01,476000.0,5031420.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,6
Roaring Creek,3C,3C-SA008VH-1,2006-11-17 12:00:00,2006-11-17,476097.0,5031259.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA008VH-1,2006-11-17 12:00:00,2006-11-17,476097.0,5031259.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2006,11
Roaring Creek,3C,3C-SA008VH-1,2006-11-17 12:00:00,2006-11-17,476097.0,5031259.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,7,2006,11
Roaring Creek,3C,3C-SA008VH-1,2006-11-17 12:00:00,2006-11-17,476097.0,5031259.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2006,11
Roaring Creek,3C,3C-SA008VH-1,2006-11-17 12:00:00,2006-11-17,476097.0,5031259.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,11
Roaring Creek,3C,3C-SA009JF-1,2006-11-17 12:00:00,2006-11-17,475580.0,5031431.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,2,2006,11
Roaring Creek,3C,3C-SA009JF-1,2006-11-17 12:00:00,2006-11-17,475580.0,5031431.0,COLUM,"Columella edentula,",Snail,Toothless column snail,1,2006,11
Roaring Creek,3C,3C-SA009JF-1,2006-11-17 12:00:00,2006-11-17,475580.0,5031431.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,8,2006,11
Roaring Creek,3C,3C-SA009JF-1,2006-11-17 12:00:00,2006-11-17,475580.0,5031431.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,4,2006,11
Roaring Creek,3C,3C-SA009JG-1,2006-06-01 12:00:00,2006-06-01,475055.0,5031656.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2006,6
Roaring Creek,3C,3C-SA009JG-1,2006-06-01 12:00:00,2006-06-01,475055.0,5031656.0,TAGR,Taricha granulosa,Salamander,Rough skinned newt,1,2006,6
Roaring Creek,3C,3C-SA009JG-1,2006-06-01 12:00:00,2006-06-01,475055.0,5031656.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,6
Roaring Creek,3C,3C-SA009JG-2,2006-11-17 12:00:00,2006-11-17,475354.0,5031604.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,11
Roaring Creek,3C,3C-SA009JG-2,2006-11-17 12:00:00,2006-11-17,475354.0,5031604.0,PURA,Punctum randolphi,Snail,Conical spot snail,1,2006,11
Roaring Creek,3C,3C-SA009JG-2,2006-11-17 12:00:00,2006-11-17,475354.0,5031604.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,3C,3C-SA009TP-1,2006-06-01 12:00:00,2006-06-01,476100.0,5031350.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA009TP-1,2006-06-01 12:00:00,2006-06-01,476100.0,5031350.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,6
Roaring Creek,3C,3C-SA009TP-1,2006-06-01 12:00:00,2006-06-01,476100.0,5031350.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,10,2006,6
Roaring Creek,3C,3C-SA009VH-1,2006-11-17 12:00:00,2006-11-17,476006.0,5031325.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,11
Roaring Creek,3C,3C-SA009VH-1,2006-11-17 12:00:00,2006-11-17,476006.0,5031325.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2006,11
Roaring Creek,3C,3C-SA009VH-1,2006-11-17 12:00:00,2006-11-17,476006.0,5031325.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,3C,3C-SA009VH-1,2006-11-17 12:00:00,2006-11-17,476006.0,5031325.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2006,11
Roaring Creek,3C,3C-SA009VH-1,2006-11-17 12:00:00,2006-11-17,476006.0,5031325.0,PURA,Punctum randolphi,Snail,Conical spot snail,4,2006,11
Roaring Creek,3C,3C-SA009VH-1,2006-11-17 12:00:00,2006-11-17,476006.0,5031325.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,11
Roaring Creek,3C,3C-SA010JF-1,2006-11-18 12:00:00,2006-11-18,475103.0,5031785.0,COLUM,"Columella edentula,",Snail,Toothless column snail,1,2006,11
Roaring Creek,3C,3C-SA010JF-1,2006-11-18 12:00:00,2006-11-18,475103.0,5031785.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,11
Roaring Creek,3C,3C-SA010JG-1,2006-06-01 12:00:00,2006-06-01,475037.0,5031635.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2006,6
Roaring Creek,3C,3C-SA010JG-1,2006-06-01 12:00:00,2006-06-01,475037.0,5031635.0,COLUM,"Columella edentula,",Snail,Toothless column snail,1,2006,6
Roaring Creek,3C,3C-SA010JG-1,2006-06-01 12:00:00,2006-06-01,475037.0,5031635.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA010JG-1,2006-06-01 12:00:00,2006-06-01,475037.0,5031635.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2006,6
Roaring Creek,3C,3C-SA010JG-1,2006-06-01 12:00:00,2006-06-01,475037.0,5031635.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2006,6
Roaring Creek,3C,3C-SA010JG-1,2006-06-01 12:00:00,2006-06-01,475037.0,5031635.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,6
Roaring Creek,3C,3C-SA010JG-2,2006-11-17 12:00:00,2006-11-17,475060.0,5031625.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,3C,3C-SA010JG-2,2006-11-17 12:00:00,2006-11-17,475060.0,5031625.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,3C,3C-SA010TP-1,2006-06-01 12:00:00,2006-06-01,476050.0,5031280.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,6
Roaring Creek,3C,3C-SA010TP-1,2006-06-01 12:00:00,2006-06-01,476050.0,5031280.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2006,6
Roaring Creek,3C,3C-SA010TP-1,2006-06-01 12:00:00,2006-06-01,476050.0,5031280.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2006,6
Roaring Creek,3C,3C-SA010TP-1,2006-06-01 12:00:00,2006-06-01,476050.0,5031280.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2006,6
Roaring Creek,3C,3C-SA010TP-1,2006-06-01 12:00:00,2006-06-01,476050.0,5031280.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,2,2006,6
Roaring Creek,3C,3C-SA011JF-1,2006-11-18 12:00:00,2006-11-18,475044.0,5031703.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA011JF-1,2006-11-18 12:00:00,2006-11-18,475044.0,5031703.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,3C,3C-SA011JG-1,2006-06-02 12:00:00,2006-06-02,475307.0,5031806.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,6
Roaring Creek,3C,3C-SA011JG-1,2006-06-02 12:00:00,2006-06-02,475307.0,5031806.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,6
Roaring Creek,3C,3C-SA011JG-1,2006-06-02 12:00:00,2006-06-02,475307.0,5031806.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,6
Roaring Creek,3C,3C-SA011JG-1,2006-06-02 12:00:00,2006-06-02,475307.0,5031806.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA011JG-1,2006-06-02 12:00:00,2006-06-02,475307.0,5031806.0,UNSNA,Unknown Snail,Snail,Unknown species,1,2006,6
Roaring Creek,3C,3C-SA011JG-1,2006-06-02 12:00:00,2006-06-02,475307.0,5031806.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,6
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,COLUM,"Columella edentula,",Snail,Toothless column snail,1,2006,11
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,11
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,PRIST,Pristiloma sp.,Snail,Uknown member of Pristiloma genus,1,2006,11
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2006,11
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,3C,3C-SA011JG-2,2006-11-18 12:00:00,2006-11-18,475516.0,5032109.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,11
Roaring Creek,3C,3C-SA011TP-1,2006-06-02 12:00:00,2006-06-02,475530.0,5031457.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA011TP-1,2006-06-02 12:00:00,2006-06-02,475530.0,5031457.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,6
Roaring Creek,3C,3C-SA012JF-1,2006-11-18 12:00:00,2006-11-18,475083.0,5031901.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,3C,3C-SA012JF-1,2006-11-18 12:00:00,2006-11-18,475083.0,5031901.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,6,2006,11
Roaring Creek,3C,3C-SA012JF-1,2006-11-18 12:00:00,2006-11-18,475083.0,5031901.0,PRIST,Pristiloma sp.,Snail,Uknown member of Pristiloma genus,1,2006,11
Roaring Creek,3C,3C-SA012JF-1,2006-11-18 12:00:00,2006-11-18,475083.0,5031901.0,PRST,Pristiloma stearnsi,Snail,Triated tightcoil snail,2,2006,11
Roaring Creek,3C,3C-SA012JF-1,2006-11-18 12:00:00,2006-11-18,475083.0,5031901.0,STPU,Striatura pugetensis,Snail,Northwest Striate snail,1,2006,11
Roaring Creek,3C,3C-SA012JF-1,2006-11-18 12:00:00,2006-11-18,475083.0,5031901.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,11
Roaring Creek,3C,3C-SA012JG-1,2006-06-02 12:00:00,2006-06-02,475286.0,5031872.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,6
Roaring Creek,3C,3C-SA012JG-1,2006-06-02 12:00:00,2006-06-02,475286.0,5031872.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA012JG-1,2006-06-02 12:00:00,2006-06-02,475286.0,5031872.0,ARCO,Ariolimax columbiana,Slug,Banana slug,2,2006,6
Roaring Creek,3C,3C-SA012JG-1,2006-06-02 12:00:00,2006-06-02,475286.0,5031872.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA012JG-1,2006-06-02 12:00:00,2006-06-02,475286.0,5031872.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2006,6
Roaring Creek,3C,3C-SA012JG-1,2006-06-02 12:00:00,2006-06-02,475286.0,5031872.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,4,2006,6
Roaring Creek,3C,3C-SA012JG-2,2006-11-18 12:00:00,2006-11-18,475569.0,5032021.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2006,11
Roaring Creek,3C,3C-SA012JG-2,2006-11-18 12:00:00,2006-11-18,475569.0,5032021.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,3,2006,11
Roaring Creek,3C,3C-SA012JG-2,2006-11-18 12:00:00,2006-11-18,475569.0,5032021.0,COLUM,"Columella edentula,",Snail,Toothless column snail,2,2006,11
Roaring Creek,3C,3C-SA012JG-2,2006-11-18 12:00:00,2006-11-18,475569.0,5032021.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2006,11
Roaring Creek,3C,3C-SA012JG-2,2006-11-18 12:00:00,2006-11-18,475569.0,5032021.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,11
Roaring Creek,3C,3C-SA012JG-2,2006-11-18 12:00:00,2006-11-18,475569.0,5032021.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,11
Roaring Creek,3C,3C-SA012TP-1,2006-06-02 12:00:00,2006-06-02,475543.0,5031378.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,6
Roaring Creek,3C,3C-SA013JF-1,2006-11-18 12:00:00,2006-11-18,475068.0,5032159.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,3,2006,11
Roaring Creek,3C,3C-SA013JF-1,2006-11-18 12:00:00,2006-11-18,475068.0,5032159.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,4,2006,11
Roaring Creek,3C,3C-SA013JF-1,2006-11-18 12:00:00,2006-11-18,475068.0,5032159.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,11
Roaring Creek,3C,3C-SA013JF-1,2006-11-18 12:00:00,2006-11-18,475068.0,5032159.0,PRST,Pristiloma stearnsi,Snail,Triated tightcoil snail,1,2006,11
Roaring Creek,3C,3C-SA013JF-1,2006-11-18 12:00:00,2006-11-18,475068.0,5032159.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,11
Roaring Creek,3C,3C-SA013JG-1,2006-06-02 12:00:00,2006-06-02,475291.0,5031987.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA013JG-1,2006-06-02 12:00:00,2006-06-02,475291.0,5031987.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,6
Roaring Creek,3C,3C-SA013JG-2,2006-11-18 12:00:00,2006-11-18,475492.0,5031920.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA013JG-2,2006-11-18 12:00:00,2006-11-18,475492.0,5031920.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,3,2006,11
Roaring Creek,3C,3C-SA013JG-2,2006-11-18 12:00:00,2006-11-18,475492.0,5031920.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,3,2006,11
Roaring Creek,3C,3C-SA013JG-2,2006-11-18 12:00:00,2006-11-18,475492.0,5031920.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2006,11
Roaring Creek,3C,3C-SA013JG-2,2006-11-18 12:00:00,2006-11-18,475492.0,5031920.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,3C,3C-SA013JG-2,2006-11-18 12:00:00,2006-11-18,475492.0,5031920.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,11
Roaring Creek,3C,3C-SA013TP-1,2006-06-02 12:00:00,2006-06-02,475550.0,5031320.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,6
Roaring Creek,3C,3C-SA014JF-1,2006-11-18 12:00:00,2006-11-18,475150.0,5032219.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,3C,3C-SA014JF-1,2006-11-18 12:00:00,2006-11-18,475150.0,5032219.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2006,11
Roaring Creek,3C,3C-SA014JF-1,2006-11-18 12:00:00,2006-11-18,475150.0,5032219.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,2,2006,11
